time_days,Nuclei:Eu156 top 18
1.2879839849224767e-05,5.602562382319271e-90
1.2882104520804565e-05,5.6025623816862355e-90
1.2884369590583207e-05,5.60256238105309e-90
1.2886635058630711e-05,5.602562380419832e-90
1.2888900925017104e-05,5.602562379786465e-90
1.2891167189812427e-05,5.602562379152983e-90
1.2893433853086732e-05,5.602562378519392e-90
1.2895700914910086e-05,5.602562377885688e-90
1.2897968375352564e-05,5.602562377251875e-90
1.2900236234484254e-05,5.602562376617949e-90
1.290250449237526e-05,5.6025623759839125e-90
1.2904773149095697e-05,5.602562375349763e-90
1.2907042204715688e-05,5.602562374715503e-90
1.2909311659305374e-05,5.6025623740811305e-90
1.2911581512934906e-05,5.6025623734466465e-90
1.291385176567445e-05,5.602562372812052e-90
1.2916122417594177e-05,5.602562372177345e-90
1.291839346876428e-05,5.602562371542528e-90
1.2920664919254954e-05,5.602562370907598e-90
1.2922936769136416e-05,5.602562370272556e-90
1.292520901847889e-05,5.602562369637404e-90
1.2927481667352613e-05,5.602562369002139e-90
1.2929754715827835e-05,5.602562368366762e-90
1.293202816397482e-05,5.602562367731275e-90
1.2934302011863841e-05,5.602562367095675e-90
1.2936576259565183e-05,5.6025623664599634e-90
1.293885090714915e-05,5.602562365824141e-90
1.294112595468605e-05,5.602562365188204e-90
1.2943401402246207e-05,5.602562364552157e-90
1.294567724989996e-05,5.602562363915999e-90
1.2947953497717656e-05,5.602562363279727e-90
1.2950230145769658e-05,5.602562362643346e-90
1.2952507194126336e-05,5.602562362006852e-90
1.2954784642858074e-05,5.602562361370245e-90
1.2957062492035277e-05,5.602562360733527e-90
1.2959340741728355e-05,5.602562360096696e-90
1.2961619392007726e-05,5.602562359459755e-90
1.2963898442943827e-05,5.6025623588227005e-90
1.296617789460711e-05,5.602562358185534e-90
1.2968457747068027e-05,5.602562357548255e-90
1.297073800039706e-05,5.602562356910866e-90
1.2973018654664686e-05,5.602562356273364e-90
1.2975299709941405e-05,5.6025623556357485e-90
1.2977581166297728e-05,5.602562354998022e-90
1.297986302380418e-05,5.602562354360184e-90
1.2982145282531289e-05,5.602562353722233e-90
1.2984427942549603e-05,5.602562353084169e-90
1.2986711003929686e-05,5.602562352445993e-90
1.2988994466742107e-05,5.602562351807707e-90
1.2991278331057449e-05,5.602562351169307e-90
1.299356259694631e-05,5.602562350530795e-90
1.2995847264479297e-05,5.602562349892171e-90
1.2998132333727037e-05,5.602562349253434e-90
1.3000417804760155e-05,5.602562348614586e-90
1.3002703677649304e-05,5.602562347975624e-90
1.300498995246514e-05,5.602562347336551e-90
1.3007276629278335e-05,5.602562346697366e-90
1.3009563708159572e-05,5.6025623460580675e-90
1.3011851189179546e-05,5.602562345418657e-90
1.3014139072408969e-05,5.602562344779133e-90
1.3016427357918556e-05,5.602562344139498e-90
1.3018716045779048e-05,5.602562343499751e-90
1.3021005136061182e-05,5.60256234285989e-90
1.3023294628835722e-05,5.602562342219916e-90
1.3025584524173435e-05,5.602562341579831e-90
1.3027874822145105e-05,5.602562340939632e-90
1.303016552282153e-05,5.6025623402993215e-90
1.3032456626273516e-05,5.602562339658898e-90
1.3034748132571883e-05,5.602562339018363e-90
1.3037040041787466e-05,5.602562338377714e-90
1.3039332353991103e-05,5.602562337736953e-90
1.304162506925366e-05,5.60256233709608e-90
1.3043918187646006e-05,5.602562336455093e-90
1.3046211709239017e-05,5.602562335813994e-90
1.3048505634103597e-05,5.602562335172782e-90
1.3050799962310646e-05,5.602562334531458e-90
1.305309469393109e-05,5.60256233389002e-90
1.3055389829035857e-05,5.602562333248471e-90
1.3057685367695895e-05,5.602562332606808e-90
1.305998130998216e-05,5.602562331965032e-90
1.306227765596562e-05,5.6025623313231435e-90
1.306457440571726e-05,5.602562330681142e-90
1.3066871559308077e-05,5.602562330039028e-90
1.3069169116809073e-05,5.602562329396799e-90
1.3071467078291269e-05,5.602562328754458e-90
1.3073765443825702e-05,5.602562328112007e-90
1.3076064213483409e-05,5.602562327469439e-90
1.3078363387335455e-05,5.602562326826763e-90
1.3080662965452906e-05,5.60256232618397e-90
1.3082962947906846e-05,5.602562325541064e-90
1.3085263334768367e-05,5.602562324898046e-90
1.3087564126108579e-05,5.602562324254914e-90
1.30898653219986e-05,5.60256232361167e-90
1.3092166922509563e-05,5.602562322968313e-90
1.309446892771261e-05,5.602562322324842e-90
1.3096771337678906e-05,5.602562321681258e-90
1.3099074152479614e-05,5.602562321037562e-90
1.3101377372185915e-05,5.602562320393752e-90
1.310368099686901e-05,5.602562319749828e-90
1.3105985026600103e-05,5.602562319105792e-90
1.3108289461450415e-05,5.602562318461643e-90
1.3110594301491177e-05,5.602562317817379e-90
1.3112899546793635e-05,5.602562317173004e-90
1.3115205197429045e-05,5.602562316528514e-90
1.3117511253468678e-05,5.60256231588391e-90
1.3119817714983818e-05,5.602562315239195e-90
1.3122124582045757e-05,5.602562314594365e-90
1.3124431854725805e-05,5.602562313949422e-90
1.312673953309528e-05,5.6025623133043665e-90
1.3129047617225519e-05,5.602562312659197e-90
1.3131356107187863e-05,5.602562312013913e-90
1.3133665003053671e-05,5.602562311368517e-90
1.313597430489431e-05,5.602562310723007e-90
1.3138284012781169e-05,5.602562310077383e-90
1.3140594126785641e-05,5.602562309431645e-90
1.3142904646979132e-05,5.602562308785796e-90
1.3145215573433066e-05,5.602562308139831e-90
1.3147526906218872e-05,5.602562307493753e-90
1.3149838645407999e-05,5.602562306847562e-90
1.3152150791071902e-05,5.602562306201256e-90
1.3154463343282055e-05,5.602562305554838e-90
1.3156776302109942e-05,5.602562304908305e-90
1.3159089667627053e-05,5.602562304261659e-90
1.3161403439904903e-05,5.6025623036149e-90
1.3163717619015009e-05,5.602562302968026e-90
1.3166032205028904e-05,5.602562302321039e-90
1.3168347198018138e-05,5.602562301673938e-90
1.3170662598054269e-05,5.602562301026723e-90
1.3172978405208867e-05,5.602562300379394e-90
1.3175294619553517e-05,5.602562299731952e-90
1.3177611241159812e-05,5.602562299084396e-90
1.3179928270099365e-05,5.602562298436726e-90
1.3182245706443798e-05,5.602562297788941e-90
1.318456355026474e-05,5.602562297141045e-90
1.3186881801633843e-05,5.602562296493031e-90
1.3189200460622769e-05,5.602562295844906e-90
1.3191519527303184e-05,5.602562295196669e-90
1.3193839001746772e-05,5.602562294548315e-90
1.3196158884025237e-05,5.602562293899847e-90
1.3198479174210283e-05,5.602562293251265e-90
1.3200799872373637e-05,5.60256229260257e-90
1.320312097858703e-05,5.602562291953759e-90
1.3205442492922213e-05,5.6025622913048355e-90
1.3207764415450944e-05,5.602562290655797e-90
1.3210086746244996e-05,5.602562290006647e-90
1.3212409485376156e-05,5.60256228935738e-90
1.321473263291622e-05,5.6025622887079985e-90
1.3217056188937003e-05,5.602562288058504e-90
1.3219380153510325e-05,5.602562287408896e-90
1.3221704526708021e-05,5.602562286759173e-90
1.3224029308601945e-05,5.6025622861093355e-90
1.3226354499263955e-05,5.6025622854593835e-90
1.3228680098765923e-05,5.602562284809318e-90
1.323100610717974e-05,5.602562284159138e-90
1.3233332524577303e-05,5.602562283508844e-90
1.3235659351030522e-05,5.602562282858435e-90
1.3237986586611324e-05,5.602562282207913e-90
1.3240314231391643e-05,5.602562281557275e-90
1.3242642285443436e-05,5.6025622809065235e-90
1.324497074883866e-05,5.602562280255657e-90
1.3247299621649288e-05,5.602562279604675e-90
1.3249628903947315e-05,5.602562278953581e-90
1.3251958595804733e-05,5.602562278302371e-90
1.3254288697293563e-05,5.6025622776510465e-90
1.3256619208485826e-05,5.602562276999609e-90
1.3258950129453563e-05,5.602562276348055e-90
1.3261281460268824e-05,5.6025622756963865e-90
1.3263613201003671e-05,5.602562275044604e-90
1.3265945351730185e-05,5.602562274392708e-90
1.326827791252045e-05,5.602562273740697e-90
1.327061088344657e-05,5.60256227308857e-90
1.3272944264580658e-05,5.60256227243633e-90
1.3275278055994847e-05,5.602562271783974e-90
1.3277612257761268e-05,5.602562271131502e-90
1.3279946869952082e-05,5.602562270478918e-90
1.3282281892639447e-05,5.602562269826219e-90
1.3284617325895548e-05,5.602562269173404e-90
1.3286953169792567e-05,5.602562268520474e-90
1.3289289424402717e-05,5.60256226786743e-90
1.3291626089798206e-05,5.602562267214271e-90
1.3293963166051269e-05,5.602562266560998e-90
1.329630065323414e-05,5.60256226590761e-90
1.329863855141908e-05,5.602562265254106e-90
1.3300976860678353e-05,5.602562264600486e-90
1.3303315581084236e-05,5.602562263946753e-90
1.3305654712709025e-05,5.602562263292905e-90
1.3307994255625025e-05,5.602562262638942e-90
1.3310334209904553e-05,5.602562261984864e-90
1.3312674575619936e-05,5.6025622613306704e-90
1.3315015352843519e-05,5.602562260676362e-90
1.3317356541647661e-05,5.60256226002194e-90
1.3319698142104729e-05,5.602562259367401e-90
1.3322040154287102e-05,5.602562258712747e-90
1.3324382578267174e-05,5.602562258057979e-90
1.3326725414117355e-05,5.6025622574030945e-90
1.332906866191006e-05,5.602562256748095e-90
1.3331412321717725e-05,5.602562256092982e-90
1.3333756393612793e-05,5.602562255437752e-90
1.3336100877667723e-05,5.6025622547824075e-90
1.333844577395498e-05,5.602562254126947e-90
1.3340791082547057e-05,5.602562253471373e-90
1.3343136803516441e-05,5.602562252815683e-90
1.3345482936935646e-05,5.602562252159877e-90
1.334782948287719e-05,5.602562251503958e-90
1.335017644141361e-05,5.60256225084792e-90
1.3352523812617449e-05,5.602562250191769e-90
1.335487159656127e-05,5.602562249535502e-90
1.3357219793317641e-05,5.602562248879119e-90
1.3359568402959154e-05,5.602562248222622e-90
1.3361917425558404e-05,5.602562247566009e-90
1.3364266861188e-05,5.602562246909281e-90
1.3366616709920565e-05,5.602562246252437e-90
1.3368966971828736e-05,5.602562245595478e-90
1.3371317646985163e-05,5.602562244938403e-90
1.3373668735462509e-05,5.602562244281212e-90
1.3376020237333445e-05,5.602562243623906e-90
1.3378372152670662e-05,5.602562242966484e-90
1.3380724481546854e-05,5.602562242308945e-90
1.3383077224034742e-05,5.602562241651293e-90
1.3385430380207048e-05,5.6025622409935245e-90
1.3387783950136507e-05,5.6025622403356405e-90
1.3390137933895876e-05,5.602562239677641e-90
1.3392492331557914e-05,5.6025622390195255e-90
1.3394847143195402e-05,5.6025622383612945e-90
1.3397202368881126e-05,5.6025622377029474e-90
1.339955800868789e-05,5.602562237044484e-90
1.340191406268851e-05,5.602562236385905e-90
1.3404270530955814e-05,5.602562235727211e-90
1.340662741356264e-05,5.602562235068401e-90
1.3408984710581846e-05,5.602562234409475e-90
1.3411342422086294e-05,5.602562233750432e-90
1.341370054814887e-05,5.602562233091276e-90
1.3416059088842458e-05,5.602562232432001e-90
1.3418418044239966e-05,5.602562231772612e-90
1.342077741441431e-05,5.602562231113107e-90
1.3423137199438425e-05,5.602562230453485e-90
1.3425497399385253e-05,5.602562229793748e-90
1.3427858014327748e-05,5.602562229133894e-90
1.3430219044338879e-05,5.602562228473926e-90
1.343258048949163e-05,5.602562227813838e-90
1.3434942349858994e-05,5.6025622271536365e-90
1.3437304625513979e-05,5.6025622264933204e-90
1.3439667316529606e-05,5.602562225832887e-90
1.3442030422978906e-05,5.602562225172336e-90
1.3444393944934928e-05,5.602562224511669e-90
1.344675788247073e-05,5.602562223850888e-90
1.3449122235659379e-05,5.60256222318999e-90
1.3451487004573967e-05,5.602562222528975e-90
1.3453852189287588e-05,5.602562221867844e-90
1.3456217789873351e-05,5.6025622212065965e-90
1.345858380640438e-05,5.602562220545235e-90
1.3460950238953814e-05,5.602562219883754e-90
1.3463317087594796e-05,5.602562219222158e-90
1.3465684352400492e-05,5.602562218560446e-90
1.3468052033444074e-05,5.602562217898617e-90
1.347042013079873e-05,5.602562217236671e-90
1.3472788644537664e-05,5.60256221657461e-90
1.3475157574734086e-05,5.602562215912434e-90
1.347752692146122e-05,5.60256221525014e-90
1.3479896684792306e-05,5.602562214587728e-90
1.34822668648006e-05,5.602562213925201e-90
1.3484637461559363e-05,5.602562213262557e-90
1.3487008475141871e-05,5.602562212599798e-90
1.3489379905621417e-05,5.60256221193692e-90
1.3491751753071304e-05,5.602562211273927e-90
1.349412401756485e-05,5.602562210610818e-90
1.349649669917538e-05,5.602562209947592e-90
1.3498869797976237e-05,5.602562209284248e-90
1.3501243314040779e-05,5.602562208620788e-90
1.3503617247442368e-05,5.6025622079572125e-90
1.3505991598254393e-05,5.602562207293519e-90
1.350836636655024e-05,5.60256220662971e-90
1.351074155240332e-05,5.602562205965783e-90
1.3513117155887048e-05,5.602562205301741e-90
1.3515493177074864e-05,5.60256220463758e-90
1.3517869616040205e-05,5.602562203973303e-90
1.3520246472856533e-05,5.60256220330891e-90
1.352262374759732e-05,5.6025622026444e-90
1.3525001440336045e-05,5.602562201979772e-90
1.352737955114621e-05,5.602562201315028e-90
1.3529758080101325e-05,5.602562200650167e-90
1.3532137027274906e-05,5.60256219998519e-90
1.3534516392740496e-05,5.6025621993200945e-90
1.3536896176571644e-05,5.602562198654885e-90
1.3539276378841906e-05,5.602562197989555e-90
1.354165699962486e-05,5.602562197324109e-90
1.3544038038994092e-05,5.602562196658547e-90
1.3546419497023202e-05,5.602562195992868e-90
1.3548801373785805e-05,5.602562195327071e-90
1.3551183669355525e-05,5.6025621946611565e-90
1.3553566383806004e-05,5.602562193995125e-90
1.3555949517210892e-05,5.602562193328978e-90
1.3558333069643852e-05,5.602562192662712e-90
1.3560717041178566e-05,5.602562191996329e-90
1.3563101431888725e-05,5.60256219132983e-90
1.3565486241848033e-05,5.602562190663213e-90
1.3567871471130203e-05,5.6025621899964805e-90
1.3570257119808967e-05,5.602562189329629e-90
1.3572643187958068e-05,5.6025621886626615e-90
1.3575029675651264e-05,5.602562187995576e-90
1.3577416582962318e-05,5.6025621873283725e-90
1.3579803909965018e-05,5.602562186661053e-90
1.3582191656733154e-05,5.602562185993615e-90
1.3584579823340537e-05,5.60256218532606e-90
1.3586968409860988e-05,5.602562184658389e-90
1.3589357416368334e-05,5.6025621839905985e-90
1.3591746842936428e-05,5.6025621833226905e-90
1.3594136689639129e-05,5.6025621826546674e-90
1.359652695655031e-05,5.602562181986524e-90
1.3598917643743855e-05,5.6025621813182655e-90
1.3601308751293662e-05,5.602562180649889e-90
1.3603700279273642e-05,5.602562179981394e-90
1.3606092227757722e-05,5.602562179312783e-90
1.3608484596819838e-05,5.602562178644053e-90
1.3610877386533939e-05,5.602562177975205e-90
1.3613270596973995e-05,5.602562177306241e-90
1.3615664228213972e-05,5.602562176637158e-90
1.361805828032787e-05,5.6025621759679575e-90
1.3620452753389687e-05,5.60256217529864e-90
1.3622847647473438e-05,5.6025621746292046e-90
1.362524296265315e-05,5.602562173959652e-90
1.362763869900287e-05,5.6025621732899825e-90
1.3630034856596647e-05,5.602562172620193e-90
1.3632431435508553e-05,5.602562171950286e-90
1.3634828435812668e-05,5.6025621712802625e-90
1.3637225857583082e-05,5.60256217061012e-90
1.3639623700893904e-05,5.6025621699398605e-90
1.3642021965819254e-05,5.602562169269483e-90
1.3644420652433266e-05,5.602562168598988e-90
1.3646819760810085e-05,5.602562167928375e-90
1.364921929102387e-05,5.602562167257643e-90
1.365161924314879e-05,5.602562166586793e-90
1.3654019617259035e-05,5.602562165915827e-90
1.3656420413428797e-05,5.60256216524474e-90
1.3658821631732294e-05,5.602562164573539e-90
1.3661223272243743e-05,5.602562163902217e-90
1.3663625335037386e-05,5.602562163230778e-90
1.3666027820187473e-05,5.60256216255922e-90
1.3668430727768265e-05,5.602562161887545e-90
1.3670834057854039e-05,5.6025621612157515e-90
1.3673237810519086e-05,5.60256216054384e-90
1.3675641985837704e-05,5.602562159871812e-90
1.3678046583884215e-05,5.602562159199662e-90
1.3680451604732942e-05,5.602562158527397e-90
1.3682857048458228e-05,5.602562157855013e-90
1.368526291513443e-05,5.602562157182511e-90
1.3687669204835916e-05,5.602562156509889e-90
1.3690075917637061e-05,5.60256215583715e-90
1.3692483053612264e-05,5.602562155164293e-90
1.3694890612835931e-05,5.602562154491317e-90
1.3697298595382482e-05,5.602562153818223e-90
1.3699707001326351e-05,5.60256215314501e-90
1.3702115830741984e-05,5.60256215247168e-90
1.370452508370384e-05,5.60256215179823e-90
1.3706934760286391e-05,5.602562151124663e-90
1.370934486056412e-05,5.6025621504509785e-90
1.3711755384611532e-05,5.602562149777173e-90
1.3714166332503133e-05,5.60256214910325e-90
1.371657770431345e-05,5.60256214842921e-90
1.3718989500117021e-05,5.602562147755049e-90
1.3721401719988396e-05,5.602562147080772e-90
1.3723814364002142e-05,5.602562146406374e-90
1.3726227432232834e-05,5.602562145731859e-90
1.3728640924755063e-05,5.602562145057224e-90
1.3731054841643431e-05,5.602562144382472e-90
1.3733469182972557e-05,5.6025621437076006e-90
1.3735883948817066e-05,5.60256214303261e-90
1.373829913925161e-05,5.6025621423575025e-90
1.3740714754350836e-05,5.602562141682275e-90
1.3743130794189415e-05,5.602562141006928e-90
1.3745547258842033e-05,5.602562140331462e-90
1.3747964148383385e-05,5.60256213965588e-90
1.3750381462888175e-05,5.602562138980177e-90
1.3752799202431127e-05,5.602562138304356e-90
1.3755217367086976e-05,5.602562137628416e-90
1.3757635956930469e-05,5.602562136952356e-90
1.3760054972036369e-05,5.602562136276179e-90
1.376247441247945e-05,5.602562135599883e-90
1.3764894278334497e-05,5.602562134923466e-90
1.3767314569676313e-05,5.602562134246932e-90
1.376973528657971e-05,5.602562133570279e-90
1.3772156429119517e-05,5.6025621328935055e-90
1.3774577997370568e-05,5.602562132216614e-90
1.3776999991407724e-05,5.6025621315396045e-90
1.3779422411305847e-05,5.602562130862475e-90
1.3781845257139818e-05,5.602562130185226e-90
1.3784268528984527e-05,5.602562129507857e-90
1.3786692226914883e-05,5.602562128830372e-90
1.3789116351005803e-05,5.602562128152766e-90
1.3791540901332219e-05,5.60256212747504e-90
1.3793965877969077e-05,5.602562126797197e-90
1.3796391280991336e-05,5.602562126119233e-90
1.3798817110473966e-05,5.6025621254411505e-90
1.3801243366491954e-05,5.602562124762948e-90
1.3803670049120297e-05,5.602562124084627e-90
1.3806097158434008e-05,5.602562123406187e-90
