time_days,Nuclei:Ba140 top 18
1.2854954722958698e-05,3.132083000737486e-90
1.28572150189687e-05,3.1320830003175275e-90
1.2859475712408185e-05,3.132082999897496e-90
1.286173680334704e-05,3.13208299947739e-90
1.2863998291855153e-05,3.1320829990572106e-90
1.286626017800243e-05,3.1320829986369575e-90
1.2868522461858791e-05,3.132082998216629e-90
1.287078514349416e-05,3.1320829977962275e-90
1.2873048222978482e-05,3.1320829973757524e-90
1.2875311700381712e-05,3.1320829969552037e-90
1.2877575575773814e-05,3.1320829965345795e-90
1.2879839849224767e-05,3.132082996113884e-90
1.2882104520804565e-05,3.132082995693112e-90
1.2884369590583207e-05,1.1606841372291377e-14
1.2886635058630711e-05,5.2527585687572696e-14
1.2888900925017104e-05,7.57106396326102e-14
1.2891167189812427e-05,9.179494878772613e-14
1.2893433853086732e-05,1.0537427349493796e-13
1.2895700914910086e-05,1.184849622948109e-13
1.2897968375352564e-05,1.3207157559540642e-13
1.2900236234484254e-05,1.4660986981914123e-13
1.290250449237526e-05,1.6237468778479916e-13
1.2904773149095697e-05,1.79556561265731e-13
1.2907042204715688e-05,1.9831316642339221e-13
1.2909311659305374e-05,2.187924361430225e-13
1.2911581512934906e-05,2.4114322160097573e-13
1.291385176567445e-05,2.6552043741275816e-13
1.2916122417594177e-05,2.9220337276052924e-13
1.291839346876428e-05,3.2127609223074946e-13
1.2920664919254954e-05,3.529188808008135e-13
1.2922936769136416e-05,3.8733148761079886e-13
1.292520901847889e-05,4.247269643263126e-13
1.2927481667352613e-05,4.653324665085922e-13
1.2929754715827835e-05,5.093900680125861e-13
1.293202816397482e-05,5.575244269529597e-13
1.2934302011863841e-05,6.095665029334771e-13
1.2936576259565183e-05,6.657143514930524e-13
1.293885090714915e-05,7.262941518900024e-13
1.294112595468605e-05,7.924220893204369e-13
1.2943401402246207e-05,8.638600618644005e-13
1.294567724989996e-05,9.408986242345721e-13
1.2947953497717656e-05,1.02391919145055e-12
1.2950230145769658e-05,1.1133232977768542e-12
1.2952507194126336e-05,1.2095340520166826e-12
1.2954784642858074e-05,1.3129974558587576e-12
1.2957062492035277e-05,1.4241836398251186e-12
1.2959340741728355e-05,1.5448030079612803e-12
1.2961619392007726e-05,1.6745994666909589e-12
1.2963898442943827e-05,1.8139217073145612e-12
1.296617789460711e-05,1.963370461249121e-12
1.2968457747068027e-05,2.1235781943939614e-12
1.297073800039706e-05,2.2952104727811653e-12
1.2973018654664686e-05,2.478967371706129e-12
1.2975299709941405e-05,2.6755849299796404e-12
1.2977581166297728e-05,2.8873702593548523e-12
1.297986302380418e-05,3.1146903908244265e-12
1.2982145282531289e-05,3.357663457559743e-12
1.2984427942549603e-05,3.6197904910315605e-12
1.2986711003929686e-05,3.897557894941872e-12
1.2988994466742107e-05,4.193192682235468e-12
1.2991278331057449e-05,4.513996375973537e-12
1.299356259694631e-05,4.853666678726087e-12
1.2995847264479297e-05,5.212873154015497e-12
1.2998132333727037e-05,5.597282186148226e-12
1.3000417804760155e-05,6.01161182927211e-12
1.3002703677649304e-05,6.4493160930132525e-12
1.300498995246514e-05,6.911158582142216e-12
1.3007276629278335e-05,7.409135699243282e-12
1.3009563708159572e-05,7.939836702304879e-12
1.3011851189179546e-05,8.49956996423211e-12
1.3014139072408969e-05,9.089253331121203e-12
1.3016427357918556e-05,9.729681513780887e-12
1.3018716045779048e-05,1.0405083415500007e-11
1.3021005136061182e-05,1.1116306175902411e-11
1.3023294628835722e-05,1.1870728229772751e-11
1.3025584524173435e-05,1.2682235830714727e-11
1.3027874822145105e-05,1.3540019319699383e-11
1.303016552282153e-05,1.4436663681407556e-11
1.3032456626273516e-05,1.5421268116214005e-11
1.3034748132571883e-05,1.6453958961076425e-11
1.3037040041787466e-05,1.753090392062125e-11
1.3039332353991103e-05,1.8696959975416868e-11
1.304162506925366e-05,1.991688788595573e-11
1.3043918187646006e-05,2.118637861796489e-11
1.3046211709239017e-05,2.2563185821438432e-11
1.3048505634103597e-05,2.3999553841992714e-11
1.3050799962310646e-05,2.549588078163817e-11
1.305309469393109e-05,2.7117576710083244e-11
1.3055389829035857e-05,2.8805051754569213e-11
1.3057685367695895e-05,3.0569814292257354e-11
1.305998130998216e-05,3.247242685691661e-11
1.306227765596562e-05,3.445069107906572e-11
1.306457440571726e-05,3.652701878838076e-11
1.3066871559308077e-05,3.875360656743399e-11
1.3069169116809073e-05,4.106683829497851e-11
1.3071467078291269e-05,4.350305458470878e-11
1.3073765443825702e-05,4.6101825231265e-11
1.3076064213483409e-05,4.8799517251475e-11
1.3078363387335455e-05,5.1650034152247675e-11
1.3080662965452906e-05,5.4675086637490197e-11
1.3082962947906846e-05,5.781277313274869e-11
1.3085263334768367e-05,6.113890303416513e-11
1.3087564126108579e-05,6.465092463015093e-11
1.30898653219986e-05,6.829087513105495e-11
1.3092166922509563e-05,7.216163478016607e-11
1.309446892771261e-05,7.622860512176217e-11
1.3096771337678906e-05,8.044053242582729e-11
1.3099074152479614e-05,8.493348371080495e-11
1.3101377372185915e-05,8.963141331533865e-11
1.310368099686901e-05,9.449321917382592e-11
1.3105985026600103e-05,9.969536881687795e-11
1.3108289461450415e-05,1.0510908563640108e-10
1.3110594301491177e-05,1.1070765604441258e-10
1.3112899546793635e-05,1.167164262655219e-10
1.3115205197429045e-05,1.229404177266868e-10
1.3117511253468678e-05,1.293931383550721e-10
1.3119817714983818e-05,1.3629675268700687e-10
1.3122124582045757e-05,1.4343606812892365e-10
1.3124431854725805e-05,1.508634768440264e-10
1.312673953309528e-05,1.587703553140048e-10
1.3129047617225519e-05,1.6694157271013484e-10
1.3131356107187863e-05,1.754719231600374e-10
1.3133665003053671e-05,1.845083227442133e-10
1.313597430489431e-05,1.938405831946083e-10
1.3138284012781169e-05,2.036166078817956e-10
1.3140594126785641e-05,2.1392222937055493e-10
1.3142904646979132e-05,2.2455834270074578e-10
1.3145215573433066e-05,2.357386296104939e-10
1.3147526906218872e-05,2.4754094915928e-10
1.3149838645407999e-05,2.595914609315316e-10
1.3152150791071902e-05,2.7254564845762085e-10
1.3154463343282055e-05,2.857560590115774e-10
1.3156776302109942e-05,2.9972889032499965e-10
1.3159089667627053e-05,3.1425920305392907e-10
1.3161403439904903e-05,3.293678494294194e-10
1.3163717619015009e-05,3.4523773311470197e-10
1.3166032205028904e-05,3.6156504601048045e-10
1.3168347198018138e-05,3.788834287226011e-10
1.3170662598054269e-05,3.9651738173362876e-10
1.3172978405208867e-05,4.1540038191772175e-10
1.3175294619553517e-05,4.3447687489408275e-10
1.3177611241159812e-05,4.5500525315504015e-10
1.3179928270099365e-05,4.757973773767264e-10
1.3182245706443798e-05,4.979278776665255e-10
1.318456355026474e-05,5.205693185496398e-10
1.3186881801633843e-05,5.444120337980282e-10
1.3189200460622769e-05,5.690449440247963e-10
1.3191519527303184e-05,5.947162772207693e-10
1.3193839001746772e-05,6.214917928765564e-10
1.3196158884025237e-05,6.491148049094877e-10
1.3198479174210283e-05,6.781935737388342e-10
1.3200799872373637e-05,7.078983383537029e-10
1.320312097858703e-05,7.394510590223089e-10
1.3205442492922213e-05,7.71375025485523e-10
1.3207764415450944e-05,8.055829995141473e-10
1.3210086746244996e-05,8.401274445422415e-10
1.3212409485376156e-05,8.76927063058213e-10
1.321473263291622e-05,9.143620802032903e-10
1.3217056188937003e-05,9.538408010409827e-10
1.3219380153510325e-05,9.94374073534193e-10
1.3221704526708021e-05,1.036702646040863e-09
1.3224029308601945e-05,1.0805544206293682e-09
1.3226354499263955e-05,1.1259129435231857e-09
1.3228680098765923e-05,1.173316663086743e-09
1.323100610717974e-05,1.2218950200393604e-09
1.3233332524577303e-05,1.2730979792427933e-09
1.3235659351030522e-05,1.325096290092927e-09
1.3237986586611324e-05,1.3803603152458646e-09
1.3240314231391643e-05,1.4361201370547173e-09
1.3242642285443436e-05,1.4955915577326151e-09
1.324497074883866e-05,1.5557495559130233e-09
1.3247299621649288e-05,1.6193067497516037e-09
1.3249628903947315e-05,1.6841605144670895e-09
1.3251958595804733e-05,1.7520493514831462e-09
1.3254288697293563e-05,1.82209376583949e-09
1.3256619208485826e-05,1.894992253045922e-09
1.3258950129453563e-05,1.9699619344058115e-09
1.3261281460268824e-05,2.0481926101703032e-09
1.3263613201003671e-05,2.1283938313480875e-09
1.3265945351730185e-05,2.212298189622899e-09
1.326827791252045e-05,2.298054564908195e-09
1.327061088344657e-05,2.387992977090566e-09
1.3272944264580658e-05,2.4796596564008257e-09
1.3275278055994847e-05,2.576064564688295e-09
1.3277612257761268e-05,2.6739226863209194e-09
1.3279946869952082e-05,2.7772015040385013e-09
1.3282281892639447e-05,2.881619076430288e-09
1.3284617325895548e-05,2.9922008449927845e-09
1.3286953169792567e-05,3.103564346963805e-09
1.3289289424402717e-05,3.2219005982198767e-09
1.3291626089798206e-05,3.3406156742287747e-09
1.3293963166051269e-05,3.4671813950161467e-09
1.329630065323414e-05,3.5937693699106856e-09
1.329863855141908e-05,3.72896829396669e-09
1.3300976860678353e-05,3.864286752636504e-09
1.3303315581084236e-05,4.008232693794725e-09
1.3305654712709025e-05,4.1528067906460105e-09
1.3307994255625025e-05,4.305994327235857e-09
1.3310334209904553e-05,4.460375936606015e-09
1.3312674575619936e-05,4.623323323832029e-09
1.3315015352843519e-05,4.788092211076366e-09
1.3317356541647661e-05,4.961342336624356e-09
1.3319698142104729e-05,5.1371073662566586e-09
1.3322040154287102e-05,5.321228731492019e-09
1.3324382578267174e-05,5.508629112707036e-09
1.3326725414117355e-05,5.705157243619878e-09
1.332906866191006e-05,5.906275422000783e-09
1.3331412321717725e-05,6.112885356093472e-09
1.3333756393612793e-05,6.328587870405938e-09
1.3336100877667723e-05,6.545677310493047e-09
1.333844577395498e-05,6.776880804314879e-09
1.3340791082547057e-05,7.008124950750619e-09
1.3343136803516441e-05,7.252529908549162e-09
1.3345482936935646e-05,7.500244438016696e-09
1.334782948287719e-05,7.756973184738312e-09
1.335017644141361e-05,8.022175810758738e-09
1.3352523812617449e-05,8.291712318322416e-09
1.335487159656127e-05,8.575472555690311e-09
1.3357219793317641e-05,8.859282686747242e-09
1.3359568402959154e-05,9.161754882322109e-09
1.3361917425558404e-05,9.465249375681491e-09
1.3364266861188e-05,9.782712054237352e-09
1.3366616709920565e-05,1.0107070363816523e-08
1.3368966971828736e-05,1.044065602348339e-08
1.3371317646985163e-05,1.078852195027999e-08
1.3373668735462509e-05,1.1136449042497832e-08
1.3376020237333445e-05,1.1508551642311165e-08
1.3378372152670662e-05,1.1881467818312411e-08
1.3380724481546854e-05,1.2268945090688078e-08
1.3383077224034742e-05,1.266840898467782e-08
1.3385430380207048e-05,1.3071553365020192e-08
1.3387783950136507e-05,1.3499206519170133e-08
1.3390137933895876e-05,1.392693486776515e-08
1.3392492331557914e-05,1.4375863033564493e-08
1.3394847143195402e-05,1.483351274784186e-08
1.3397202368881126e-05,1.5300760364042014e-08
1.339955800868789e-05,1.5791206795827227e-08
1.340191406268851e-05,1.628173946302733e-08
1.3404270530955814e-05,1.6799871950161743e-08
1.340662741356264e-05,1.732523970368631e-08
1.3408984710581846e-05,1.7861643255612666e-08
1.3411342422086294e-05,1.8423986229884152e-08
1.341370054814887e-05,1.898642808117171e-08
1.3416059088842458e-05,1.9580458263882442e-08
1.3418418044239966e-05,2.018234518034309e-08
1.342077741441431e-05,2.0796629914975682e-08
1.3423137199438425e-05,2.144035678078191e-08
1.3425497399385253e-05,2.2084196833369737e-08
1.3427858014327748e-05,2.2765736101338087e-08
1.3430219044338879e-05,2.3457429594769337e-08
1.343258048949163e-05,2.4153689865891602e-08
1.3434942349858994e-05,2.4896310594330233e-08
1.3437304625513979e-05,2.5639061898102084e-08
1.3439667316529606e-05,2.640283146483592e-08
1.3442030422978906e-05,2.7199767041174626e-08
1.3444393944934928e-05,2.7996842743051165e-08
1.344675788247073e-05,2.8833524107343588e-08
1.3449122235659379e-05,2.968821920272691e-08
1.3451487004573967e-05,3.054306457952994e-08
1.3453852189287588e-05,3.145841647094998e-08
1.3456217789873351e-05,3.237449945085162e-08
1.345858380640438e-05,3.330977818217354e-08
1.3460950238953814e-05,3.429089497678298e-08
1.3463317087594796e-05,3.5272184281593475e-08
1.3465684352400492e-05,3.629517818448774e-08
1.3468052033444074e-05,3.734615869675149e-08
1.347042013079873e-05,3.8397324003384526e-08
1.3472788644537664e-05,3.951342295794851e-08
1.3475157574734086e-05,4.063857492620496e-08
1.347752692146122e-05,4.1776525643037365e-08
1.3479896684792306e-05,4.298016867196225e-08
1.34822668648006e-05,4.418402333797634e-08
1.3484637461559363e-05,4.542485760831409e-08
1.3487008475141871e-05,4.671195228547968e-08
1.3489379905621417e-05,4.799927327307293e-08
1.3491751753071304e-05,4.9350678930119156e-08
1.349412401756485e-05,5.0726229813302485e-08
1.349649669917538e-05,5.2103148549469916e-08
1.3498869797976237e-05,5.357215359218751e-08
1.3501243314040779e-05,5.504141693071454e-08
1.3503617247442368e-05,5.6540219197132065e-08
1.3505991598254393e-05,5.8108437533548585e-08
1.350836636655024e-05,5.967693161048899e-08
1.351074155240332e-05,6.130650103753465e-08
1.3513117155887048e-05,6.297972269197235e-08
1.3515493177074864e-05,6.465323854971739e-08
1.3517869616040205e-05,6.642298393415099e-08
1.3520246472856533e-05,6.820728272927785e-08
1.352262374759732e-05,7.001036469778161e-08
1.3525001440336045e-05,7.191177536999665e-08
1.352737955114621e-05,7.381352036809293e-08
1.3529758080101325e-05,7.577063786814141e-08
1.3532137027274906e-05,7.77961490182036e-08
1.3534516392740496e-05,7.98220163147899e-08
1.3536896176571644e-05,8.194398922311334e-08
1.3539276378841906e-05,8.410059489790357e-08
1.354165699962486e-05,8.626122284201522e-08
1.3544038038994092e-05,8.855584525397985e-08
1.3546419497023202e-05,9.085087113041776e-08
1.3548801373785805e-05,9.319225395789054e-08
1.3551183669355525e-05,9.563294106633012e-08
1.3553566383806004e-05,9.807405732186452e-08
1.3555949517210892e-05,1.0060859673269478e-07
1.3558333069643852e-05,1.0320337504688788e-07
1.3560717041178566e-05,1.0579860960210133e-07
1.3563101431888725e-05,1.0853939788366978e-07
1.3565486241848033e-05,1.1129666521356374e-07
1.3567871471130203e-05,1.1408724319252016e-07
1.3570257119808967e-05,1.1701526782149826e-07
1.3572643187958068e-05,1.199438072863423e-07
1.3575029675651264e-05,1.2295989220936848e-07
1.3577416582962318e-05,1.2606834008207893e-07
1.3579803909965018e-05,1.291773345145547e-07
1.3582191656733154e-05,1.3243386576006044e-07
1.3584579823340537e-05,1.357323325439879e-07
1.3586968409860988e-05,1.3904620344766317e-07
1.3589357416368334e-05,1.425440994407277e-07
1.3591746842936428e-05,1.4604261047039156e-07
1.3594136689639129e-05,1.496188516268574e-07
1.359652695655031e-05,1.5332722549705405e-07
1.3598917643743855e-05,1.5703625141226424e-07
1.3601308751293662e-05,1.6089185736109099e-07
1.3603700279273642e-05,1.6482163919821403e-07
1.3606092227757722e-05,1.6875211201060873e-07
1.3608484596819838e-05,1.7290496945432618e-07
1.3610877386533939e-05,1.7706756713903834e-07
1.3613270596973995e-05,1.812932800150532e-07
1.3615664228213972e-05,1.8569982135933426e-07
1.361805828032787e-05,1.9010713750772877e-07
1.3620452753389687e-05,1.9467174760347912e-07
1.3622847647473438e-05,1.993631265607589e-07
1.362524296265315e-05,2.0405533040526592e-07
1.362763869900287e-05,2.0891810697888051e-07
1.3630034856596647e-05,2.1391414759800285e-07
1.3632431435508553e-05,2.189110666731489e-07
1.3634828435812668e-05,2.2407806183012939e-07
1.3637225857583082e-05,2.2939568359496948e-07
1.3639623700893904e-05,2.3471424035958697e-07
1.3642021965819254e-05,2.402022765817929e-07
1.3644420652433266e-05,2.458592099069498e-07
1.3646819760810085e-05,2.515171378931864e-07
1.364921929102387e-05,2.5734387045406727e-07
1.365161924314879e-05,2.633586747633769e-07
1.3654019617259035e-05,2.6937453665838254e-07
1.3656420413428797e-05,2.75567029676558e-07
1.3658821631732294e-05,2.819782672088494e-07
1.3661223272243743e-05,2.883906320318508e-07
1.3663625335037386e-05,2.949161476796934e-07
1.3666027820187473e-05,3.0174615831419824e-07
1.3668430727768265e-05,3.0857736987247995e-07
1.3670834057854039e-05,3.1545134662795316e-07
1.3673237810519086e-05,3.227235376646503e-07
1.3675641985837704e-05,3.2999700737388713e-07
1.3678046583884215e-05,3.3727175598050836e-07
1.3680451604732942e-05,3.4497439715428013e-07
1.3682857048458228e-05,3.527146322642788e-07
1.368526291513443e-05,3.604562283432235e-07
1.3687669204835916e-05,3.685656107210047e-07
1.3690075917637061e-05,3.767982460779165e-07
1.3692483053612264e-05,3.8503232898271463e-07
1.3694890612835931e-05,3.9356702199099143e-07
1.3697298595382482e-05,4.0231885497960026e-07
1.3699707001326351e-05,4.110722268068505e-07
1.3702115830741984e-05,4.2005153907051595e-07
1.370452508370384e-05,4.293505670509651e-07
1.3706934760286391e-05,4.386512300835916e-07
1.370934486056412e-05,4.4809523524880033e-07
1.3711755384611532e-05,4.579706950205511e-07
1.3714166332503133e-05,4.678478911987253e-07
1.371657770431345e-05,4.77777454748677e-07
1.3718989500117021e-05,4.882598637179696e-07
1.3721401719988396e-05,4.987441158138318e-07
1.3723814364002142e-05,5.092302113603447e-07
1.3726227432232834e-05,5.203247354220473e-07
1.3728640924755063e-05,5.314724163318237e-07
1.3731054841643431e-05,5.42622057343219e-07
1.3733469182972557e-05,5.542187739887524e-07
1.3735883948817066e-05,5.66065653711144e-07
1.373829913925161e-05,5.779146164756024e-07
1.3740714754350836e-05,5.900314147760069e-07
1.3743130794189415e-05,6.026148688482672e-07
1.3745547258842033e-05,6.152005354747877e-07
1.3747964148383385e-05,6.278557970258832e-07
1.3750381462888175e-05,6.412148541670159e-07
1.3752799202431127e-05,6.545762602370252e-07
1.3755217367086976e-05,6.679400156489077e-07
1.3757635956930469e-05,6.819689679415371e-07
1.3760054972036369e-05,6.961526369828604e-07
1.376247441247945e-05,7.103387999449272e-07
1.3764894278334497e-05,7.249717746235131e-07
1.3767314569676313e-05,7.400211392531894e-07
1.376973528657971e-05,7.550731500192396e-07
1.3772156429119517e-05,7.70329144310633e-07
1.3774577997370568e-05,7.862895527390998e-07
1.3776999991407724e-05,8.022527674931828e-07
1.3779422411305847e-05,8.182187890662968e-07
1.3781845257139818e-05,8.350698516193143e-07
