time_days,Hg208 top 13
1.287078514349416e-05,5.059107096878777e-86
1.2873048222978482e-05,5.059107096821865e-86
1.2875311700381712e-05,4.9130850645241974e-11
1.2877575575773814e-05,1.3134734575123506e-09
1.2879839849224767e-05,2.7094825494900527e-09
1.2882104520804565e-05,4.259965757241918e-09
1.2884369590583207e-05,5.99014899021618e-09
1.2886635058630711e-05,7.927977357465393e-09
1.2888900925017104e-05,1.0104439585061466e-08
1.2891167189812427e-05,1.2553918330131475e-08
1.2893433853086732e-05,1.5314568864687426e-08
1.2895700914910086e-05,1.8428728689038123e-08
1.2897968375352564e-05,2.1943360735757325e-08
1.2900236234484254e-05,2.5910532937348053e-08
1.290250449237526e-05,3.038793705623378e-08
1.2904773149095697e-05,3.543944981062155e-08
1.2907042204715688e-05,4.113573947331101e-08
1.2909311659305374e-05,4.755492127990325e-08
1.2911581512934906e-05,5.478326661262463e-08
1.291385176567445e-05,6.291596519392225e-08
1.2916122417594177e-05,7.211299713339122e-08
1.291839346876428e-05,8.24508492943083e-08
1.2920664919254954e-05,9.40552835303978e-08
1.2922936769136416e-05,1.070681052120343e-07
1.292520901847889e-05,1.2164506566767944e-07
1.2927481667352613e-05,1.37957070090732e-07
1.2929754715827835e-05,1.5619147419926958e-07
1.293202816397482e-05,1.767738280351438e-07
1.2934302011863841e-05,1.9969971560458442e-07
1.2936576259565183e-05,2.2520026882696663e-07
1.293885090714915e-05,2.53527868613039e-07
1.294112595468605e-05,2.8548747098936104e-07
1.2943401402246207e-05,3.2102433998494676e-07
1.294567724989996e-05,3.6043186229427013e-07
1.2947953497717656e-05,4.040789992734963e-07
1.2950230145769658e-05,4.5236480374001935e-07
1.2952507194126336e-05,5.057204534542659e-07
1.2954784642858074e-05,5.646113969487308e-07
1.2957062492035277e-05,6.295396152679292e-07
1.2959340741728355e-05,7.020513820875491e-07
1.2961619392007726e-05,7.821523827065219e-07
1.2963898442943827e-05,8.703255409354113e-07
1.296617789460711e-05,9.672825868893856e-07
1.2968457747068027e-05,1.0737890094868915e-06
1.297073800039706e-05,1.1906674378546681e-06
1.2973018654664686e-05,1.3188011920536973e-06
1.2975299709941405e-05,1.4591380094202853e-06
1.2977581166297728e-05,1.6142252020759224e-06
1.297986302380418e-05,1.784813185099761e-06
1.2982145282531289e-05,1.9713816404427833e-06
1.2984427942549603e-05,2.177966366639166e-06
1.2986711003929686e-05,2.4014306525921525e-06
1.2988994466742107e-05,2.644806157946637e-06
1.2991278331057449e-05,2.916821888445876e-06
1.299356259694631e-05,3.2108419072192294e-06
1.2995847264479297e-05,3.5279176403488545e-06
1.2998132333727037e-05,3.8752293932118e-06
1.3000417804760155e-05,4.259391153244456e-06
1.3002703677649304e-05,4.672976686843036e-06
1.300498995246514e-05,5.117286855031128e-06
1.3007276629278335e-05,5.608580717938728e-06
1.3009563708159572e-05,6.143546158172331e-06
1.3011851189179546e-05,6.717876208369506e-06
1.3014139072408969e-05,7.333234227064007e-06
1.3016427357918556e-05,8.019926983904571e-06
1.3018716045779048e-05,8.757038228463648e-06
1.3021005136061182e-05,9.546371195983246e-06
1.3023294628835722e-05,1.0399574715900224e-05
1.3025584524173435e-05,1.1339312923147205e-05
1.3027874822145105e-05,1.2350633851469611e-05
1.303016552282153e-05,1.3421706897606554e-05
1.3032456626273516e-05,1.4616863141040523e-05
1.3034748132571883e-05,1.589031816875794e-05
1.3037040041787466e-05,1.7236170522013192e-05
1.3039332353991103e-05,1.873515947323598e-05
1.304162506925366e-05,2.032909084663339e-05
1.3043918187646006e-05,2.2010463721228582e-05
1.3046211709239017e-05,2.388503551422659e-05
1.3048505634103597e-05,2.5868870700339174e-05
1.3050799962310646e-05,2.796270080668255e-05
1.305309469393109e-05,3.029141908225669e-05
1.3055389829035857e-05,3.274585438952377e-05
1.3057685367695895e-05,3.534819898744334e-05
1.305998130998216e-05,3.8220384391268805e-05
1.306227765596562e-05,4.124341020904305e-05
1.306457440571726e-05,4.4462710020258275e-05
1.3066871559308077e-05,4.7989692144787804e-05
1.3069169116809073e-05,5.169695371085355e-05
1.3071467078291269e-05,5.566171728681256e-05
1.3073765443825702e-05,5.9974543870589365e-05
1.3076064213483409e-05,6.450202017039328e-05
1.3078363387335455e-05,6.936398212550425e-05
1.3080662965452906e-05,7.461636272642953e-05
1.3082962947906846e-05,8.01233792177534e-05
1.3085263334768367e-05,8.606107422835013e-05
1.3087564126108579e-05,9.243268217746846e-05
1.30898653219986e-05,9.910528668220014e-05
1.3092166922509563e-05,0.00010632808115464936
1.309446892771261e-05,0.0001140282456507682
1.3096771337678906e-05,0.0001220829794506585
1.3099074152479614e-05,0.00013083560691362135
1.3101377372185915e-05,0.00014010742938584797
1.310368099686901e-05,0.00014979552772291797
1.3105985026600103e-05,0.00016036317784718697
1.3108289461450415e-05,0.00017148810872377333
1.3110594301491177e-05,0.00018310016684441278
1.3112899546793635e-05,0.00019581418182432756
1.3115205197429045e-05,0.00020911709574966203
1.3117511253468678e-05,0.00022304591355729793
1.3119817714983818e-05,0.0002382324744485342
1.3122124582045757e-05,0.00025408728384162025
1.3124431854725805e-05,0.0002707603695782766
1.312673953309528e-05,0.0002888207937030568
1.3129047617225519e-05,0.00030765664234862195
1.3131356107187863e-05,0.0003275502004076052
1.3133665003053671e-05,0.0003489611322576761
1.313597430489431e-05,0.00037126921239280763
1.3138284012781169e-05,0.00039493119636720305
1.3140594126785641e-05,0.0004202372245627472
1.3142904646979132e-05,0.00044657826262110416
1.3145215573433066e-05,0.0004746375799578973
1.3147526906218872e-05,0.0005047207575989057
1.3149838645407999e-05,0.0005356105816672974
1.3152150791071902e-05,0.0005694940578302033
1.3154463343282055e-05,0.0006042385004497124
1.3156776302109942e-05,0.0006415524718896414
1.3159089667627053e-05,0.0006807913630716118
1.3161403439904903e-05,0.0007220272547369045
1.3163717619015009e-05,0.0007659396446131168
1.3166032205028904e-05,0.0008114595181965807
1.3168347198018138e-05,0.0008605267730237367
1.3170662598054269e-05,0.0009107220160835334
1.3172978405208867e-05,0.0009654682681358093
1.3175294619553517e-05,0.0010209202120662964
1.3177611241159812e-05,0.0010817567370680977
1.3179928270099365e-05,0.001143586326447482
1.3182245706443798e-05,0.0012104672032925872
1.318456355026474e-05,0.001279308382445987
1.3186881801633843e-05,0.0013527627739132306
1.3189200460622769e-05,0.0014293033353854562
1.3191519527303184e-05,0.0015099006501650238
1.3193839001746772e-05,0.001594886015634389
1.3196158884025237e-05,0.001683238489116106
1.3198479174210283e-05,0.0017774757117148365
1.3200799872373637e-05,0.0018742411267430737
1.320312097858703e-05,0.0019786031218406823
1.3205442492922213e-05,0.0020844876742122276
1.3207764415450944e-05,0.0021999176866044842
1.3210086746244996e-05,0.0023167672478225424
1.3212409485376156e-05,0.002443195316563207
1.321473263291622e-05,0.0025723613533109794
1.3217056188937003e-05,0.002710346529379598
1.3219380153510325e-05,0.002852951307094686
1.3221704526708021e-05,0.0030034250124494023
1.3224029308601945e-05,0.003160677876696394
1.3226354499263955e-05,0.00332463662561931
1.3228680098765923e-05,0.0034978396095209714
1.323100610717974e-05,0.00367634886127386
1.3233332524577303e-05,0.0038669025810348784
1.3235659351030522e-05,0.004061100779484204
1.3237986586611324e-05,0.004270510628203546
1.3240314231391643e-05,0.004482231667095452
1.3242642285443436e-05,0.0047114960860899615
1.324497074883866e-05,0.004944044535694931
1.3247299621649288e-05,0.0051928910459760995
1.3249628903947315e-05,0.005448036045332013
1.3251958595804733e-05,0.005717939153761271
1.3254288697293563e-05,0.005998543899779691
1.3256619208485826e-05,0.006293321959061682
1.3258950129453563e-05,0.006598534559887811
1.3261281460268824e-05,0.006920183276283449
1.3263613201003671e-05,0.007251901248226281
1.3265945351730185e-05,0.007602554061023853
1.326827791252045e-05,0.007962802667538271
1.327061088344657e-05,0.00834473837585122
1.3272944264580658e-05,0.008735757699404231
1.3275278055994847e-05,0.00915170891078151
1.3277612257761268e-05,0.009575400707783097
1.3279946869952082e-05,0.010028013573050002
1.3282281892639447e-05,0.010486770418070779
1.3284617325895548e-05,0.010978868015136119
1.3286953169792567e-05,0.011475233390949064
1.3289289424402717e-05,0.012009825479000058
1.3291626089798206e-05,0.012546501598933555
1.3293963166051269e-05,0.01312679482216447
1.329630065323414e-05,0.013707190078759254
1.329863855141908e-05,0.014336059334649797
1.3300976860678353e-05,0.014965578557093802
1.3303315581084236e-05,0.01564429636541373
1.3305654712709025e-05,0.016326573076840066
1.3307994255625025e-05,0.017058597777636034
1.3310334209904553e-05,0.017797495857276965
1.3312674575619936e-05,0.018586491253128744
1.3315015352843519e-05,0.019386117064456986
1.3317356541647661e-05,0.020235962467195
1.3319698142104729e-05,0.021100677500979045
1.3322040154287102e-05,0.02201547815655441
1.3324382578267174e-05,0.022949912203898033
1.3326725414117355e-05,0.023940148815980545
1.332906866191006e-05,0.024958428312081216
1.3331412321717725e-05,0.026010706897783165
1.3333756393612793e-05,0.027119303602023144
1.3336100877667723e-05,0.02823656274708623
1.333844577395498e-05,0.029442372272569742
1.3340791082547057e-05,0.03064839381638982
1.3343136803516441e-05,0.03193800256557811
1.3345482936935646e-05,0.03324859658479856
1.334782948287719e-05,0.03461711996849271
1.335017644141361e-05,0.03604009750664338
1.3352523812617449e-05,0.03749123128171609
1.335487159656127e-05,0.039034895588281444
1.3357219793317641e-05,0.040578831318424054
1.3359568402959154e-05,0.042245620813769195
1.3361917425558404e-05,0.04391908624512183
1.3364266861188e-05,0.04568556100592687
1.3366616709920565e-05,0.04749792055673451
1.3368966971828736e-05,0.04937266156592908
1.3371317646985163e-05,0.051343981531723495
1.3373668735462509e-05,0.05331564811609158
1.3376020237333445e-05,0.0554528372831817
1.3378372152670662e-05,0.057595527015945974
1.3380724481546854e-05,0.059839052026153666
1.3383077224034742e-05,0.06216557073791546
1.3385430380207048e-05,0.06451780679613753
1.3387783950136507e-05,0.06704177058279293
1.3390137933895876e-05,0.06956617815977395
1.3392492331557914e-05,0.07224079274557806
1.3394847143195402e-05,0.0749771498215226
1.3397202368881126e-05,0.07778235765428743
1.339955800868789e-05,0.08075412086702713
1.340191406268851e-05,0.08372640660697947
1.3404270530955814e-05,0.08689910314467587
1.340662741356264e-05,0.09012426076237309
1.3408984710581846e-05,0.09343037102125246
1.3411342422086294e-05,0.09692691031042928
1.341370054814887e-05,0.10042406439856567
1.3416059088842458e-05,0.10415573313791565
1.3418418044239966e-05,0.10794564144182177
1.342077741441431e-05,0.11182850011317967
1.3423137199438425e-05,0.11593227303608207
1.3425497399385253e-05,0.12003676752825876
1.3427858014327748e-05,0.12442849705644138
1.3430219044338879e-05,0.1288974901425534
1.343258048949163e-05,0.1334015342231304
1.3434942349858994e-05,0.1382627978661751
1.3437304625513979e-05,0.1431249162686183
1.3439667316529606e-05,0.14815065239348432
1.3442030422978906e-05,0.15343466615883955
1.3444393944934928e-05,0.15871960901604956
1.344675788247073e-05,0.1643162682511388
1.3449122235659379e-05,0.17005461013488543
1.3451487004573967e-05,0.17579396099531922
1.3453852189287588e-05,0.18201455632822663
1.3456217789873351e-05,0.1882407823849218
1.345858380640438e-05,0.19462109970058758
1.3460950238953814e-05,0.20136965507860344
1.3463317087594796e-05,0.20811939705984034
1.3465684352400492e-05,0.21520767991495543
1.3468052033444074e-05,0.22252307695136445
1.347042013079873e-05,0.2298397602591598
1.3472788644537664e-05,0.23768890214187666
1.3475157574734086e-05,0.2456120820742217
1.347752692146122e-05,0.25364103599298815
1.3479896684792306e-05,0.26221391688040974
1.34822668648006e-05,0.27078830514350016
1.3484637461559363e-05,0.2796716895062637
1.3487008475141871e-05,0.28894168646951573
1.3489379905621417e-05,0.29821331338283297
1.3491751753071304e-05,0.30802563435374364
1.349412401756485e-05,0.3180414992006121
1.349649669917538e-05,0.32806871711081637
1.3498869797976237e-05,0.33888015997890036
1.3501243314040779e-05,0.34969350383057785
1.3503617247442368e-05,0.36076046031541475
1.3505991598254393e-05,0.37242383723214706
1.350836636655024e-05,0.38408926492861356
1.351074155240332e-05,0.39628405167991604
1.3513117155887048e-05,0.40885709021725203
1.3515493177074864e-05,0.42143233948079084
1.3517869616040205e-05,0.43484908567940184
1.3520246472856533e-05,0.4483927897308626
1.352262374759732e-05,0.46210183425797047
1.3525001440336045e-05,0.47667807002803414
1.352737955114621e-05,0.4912568687478625
1.3529758080101325e-05,0.5063279137085982
1.3532137027274906e-05,0.5220070586149335
1.3534516392740496e-05,0.5376889603963292
1.3536896176571644e-05,0.5542325191028147
1.3539276378841906e-05,0.5710863072847782
1.354165699962486e-05,0.5879760003683917
1.3544038038994092e-05,0.6060768853036456
1.3546419497023202e-05,0.6241809529301869
1.3548801373785805e-05,0.642707022988754
1.3551183669355525e-05,0.6621376614196522
1.3553566383806004e-05,0.6815717163533414
1.3555949517210892e-05,0.7018633006452276
1.3558333069643852e-05,0.7227076324678443
1.3560717041178566e-05,0.7435556293639602
1.3563101431888725e-05,0.7657500738780412
1.3565486241848033e-05,0.7880964656361736
1.3567871471130203e-05,0.8107528282684507
1.3570257119808967e-05,0.8346900504907521
1.3572643187958068e-05,0.8586314816116362
1.3575029675651264e-05,0.8833944484088709
1.3577416582962318e-05,0.9090241966751914
1.3579803909965018e-05,0.9346584514381451
1.3582191656733154e-05,0.9616875108579938
1.3584579823340537e-05,0.9891125540359631
1.3586968409860988e-05,1.0166836140138609
1.3589357416368334e-05,1.0460067705366223
1.3591746842936428e-05,1.0753350829705801
1.3594136689639129e-05,1.1054081008155576
1.359652695655031e-05,1.1367475616256395
1.3598917643743855e-05,1.1680925328750853
1.3601308751293662e-05,1.2008519241121476
1.3603700279273642e-05,1.2343266889254985
1.3606092227757722e-05,1.2678073396301988
1.3608484596819838e-05,1.3034484261635793
1.3610877386533939e-05,1.3391833468481777
1.3613270596973995e-05,1.3755347511213492
1.3615664228213972e-05,1.4136540575396976
1.361805828032787e-05,1.4517800665024743
1.3620452753389687e-05,1.491459863555301
1.3622847647473438e-05,1.5323917339876814
1.362524296265315e-05,1.5733308014995158
1.362763869900287e-05,1.6159676812806156
1.3630034856596647e-05,1.6599308003203601
1.3632431435508553e-05,1.7039016494261523
1.3634828435812668e-05,1.7495769460542527
1.3637225857583082e-05,1.7967616565258264
1.3639623700893904e-05,1.8439546635181268
1.3642021965819254e-05,1.8928573364495151
1.3644420652433266e-05,1.9434638036075835
1.3646819760810085e-05,1.9940791689362742
1.364921929102387e-05,2.0464082740188774
1.365161924314879e-05,2.1006468687843354
1.3654019617259035e-05,2.1548950003599994
1.3656420413428797e-05,2.210951112196739
1.3658821631732294e-05,2.269246591449442
1.3661223272243743e-05,2.327552320837076
1.3663625335037386e-05,2.3870232323672327
1.3666027820187473e-05,2.4496320487037213
1.3668430727768265e-05,2.512251873592305
1.3670834057854039e-05,2.575313910290374
1.3673237810519086e-05,2.6425057718079827
1.3675641985837704e-05,2.7097094477176347
1.3678046583884215e-05,2.7769249400968063
1.3680451604732942e-05,2.8486051267304386
1.3682857048458228e-05,2.920676181286714
1.368526291513443e-05,2.9927599081470793
1.3687669204835916e-05,3.068703661064811
1.3690075917637061e-05,3.145939921680555
1.3692483053612264e-05,3.223189762802094
1.3694890612835931e-05,3.30361248919311
1.3697298595382482e-05,3.3863266243273333
1.3699707001326351e-05,3.4690553031459523
1.3702115830741984e-05,3.5541817161773923
1.370452508370384e-05,3.6427017901904684
1.3706934760286391e-05,3.7312374287502577
1.370934486056412e-05,3.8213019007376916
1.3711755384611532e-05,3.915971942337722
1.3714166332503133e-05,4.010658629837508
1.371657770431345e-05,4.10590555764475
1.3718989500117021e-05,4.207086141955702
1.3721401719988396e-05,4.308284516919739
1.3723814364002142e-05,4.40950068566503
1.3726227432232834e-05,4.517290324155292
1.3728640924755063e-05,4.625652333896132
1.3731054841643431e-05,4.734033397005058
1.3733469182972557e-05,4.847270145064043
1.3735883948817066e-05,4.963222935042111
1.373829913925161e-05,5.079196113080629
1.3740714754350836e-05,5.198092502713734
1.3743130794189415e-05,5.322083846689823
1.3745547258842033e-05,5.446096992150993
1.3747964148383385e-05,5.570871705324507
1.3750381462888175e-05,5.70337074491006
1.3752799202431127e-05,5.835893081894686
1.3755217367086976e-05,5.9684387203746185
1.3757635956930469e-05,6.108322727364075
1.3760054972036369e-05,6.249911545930372
1.376247441247945e-05,6.391525260157927
1.3764894278334497e-05,6.538091253324527
1.3767314569676313e-05,6.68927217342095
1.376973528657971e-05,6.840479675764554
1.3772156429119517e-05,6.993957167448722
1.3774577997370568e-05,7.155280756899054
1.3776999991407724e-05,7.316632711989371
1.3779422411305847e-05,7.478013037707006
1.3781845257139818e-05,7.6492976627063465
1.3784268528984527e-05,7.821370594370904
1.3786692226914883e-05,7.993473781739667
1.3789116351005803e-05,8.172739546241823
1.3791540901332219e-05,8.356136766930485
1.3793965877969077e-05,8.539566234481082
1.3796391280991336e-05,8.7270811015976
1.3798817110473966e-05,8.92243366448974
1.3801243366491954e-05,9.117820576360032
1.3803670049120297e-05,9.313856845626054
1.3806097158434008e-05,9.521824519621322
1.3808524694508106e-05,9.729828760718345
1.3810952657417633e-05,9.937869575346966
1.381338104723764e-05,10.155935204277977
1.3815809864043189e-05,10.377246378505646
1.3818239107909359e-05,10.59859646603238
1.382066877891124e-05,10.827025580120194
1.3823098877123931e-05,11.063588282778268
1.3825529402622555e-05,11.300192580422378
1.3827960355482243e-05,11.53683848036622
1.3830391735778132e-05,11.787921005293855
1.383282354358538e-05,12.040657540762027
